Proceed,proceed,,topic_22,0,freq4,0,ig5,0,sal3,0
",",",",s
Solinus,solinus,
",",",",s
to,to,s
procure,procure,s,topic_14,0,freq4,0,ig5,0,sal3,0
my,my,s
fall,fall,n,topic_13,0,freq5,0,ig5,0,sal5,0
And,and,s
by,by,s
the,the,s
doom,doom,s,topic_34,0,freq3,0,ig4,0,sal3,0
of,of,s
death,death,s,topic_34,0,freq1,0,ig5,0,sal1,0
end,end,s,topic_36,0,freq2,0,ig5,0,sal3,0
woes,woes,s,topic_34,0,freq3,0,ig1,0,sal2,0
and,and,s
all,all,
.,.,n
Merchant,merchant,s
of,of,s
Syracuse,syracuse,
",",",",s
plead,plead,s,topic_47,0,freq2,0,ig5,0,sal2,0
no,no,s
more,more,
;,;,n
I,i,s
am,am,s
not,not,s
partial,partial,s,topic_36,0,freq5,0,ig1,0,sal4,0
to,to,s
infringe,infringe,s,topic_13,0,freq5,0,ig5,0,sal5,0
our,our,s
laws,laws,,topic_9,0,freq3,0,ig5,0,sal2,0
:,:,n
The,the,s
enmity,enmity,s,topic_26,0,freq4,0,ig4,0,sal2,0
and,and,s
discord,discord,s,topic_26,0,freq4,0,ig1,0,sal2,0
which,which,s
of,of,s
late,late,n,topic_26,0,freq2,0,ig5,0,sal3,0
Sprung,sprung,s,topic_11,0,freq5,0,ig5,0,sal5,0
from,from,s
the,the,s
rancorous,rancorous,s,topic_9,0,freq5,0,ig5,0,sal5,0
outrage,outrage,s,topic_34,0,freq5,0,ig5,0,sal5,0
of,of,s
your,your,s
duke,duke,n
To,to,s
merchants,merchants,,topic_49,0,freq4,0,ig1,0,sal3,0
",",",",s
our,our,s
well-dealing,well-dealing,s,topic_6,0,freq5,0,ig3,0,sal5,0
countrymen,countrymen,
",",",",n
Who,who,s
wanting,wanting,s,topic_6,0,freq3,0,ig1,0,sal2,0
guilders,guilders,s,topic_47,0,freq5,0,ig1,0,sal4,0
to,to,s
redeem,redeem,s,topic_30,0,freq4,0,ig1,0,sal2,0
their,their,s
lives,lives,n,topic_34,0,freq2,0,ig5,0,sal2,0
Have,have,s
seal'd,seal'd,s,topic_34,0,freq5,0,ig5,0,sal5,0
his,his,s
rigorous,rigorous,s,topic_45,0,freq5,0,ig1,0,sal4,0
statutes,statutes,s,topic_33,0,freq5,0,ig5,0,sal5,0
with,with,s
their,their,s
bloods,bloods,,topic_6,0,freq4,0,ig5,0,sal3,0
",",",",n
Excludes,excludes,s,topic_33,0,freq5,0,ig3,0,sal5,0
all,all,s
pity,pity,s,topic_30,0,freq4,0,ig5,0,sal5,0
from,from,s
our,our,s
threatening,threatening,s,topic_47,0,freq3,0,ig4,0,sal2,0
looks,looks,
.,.,n
For,for,
",",",",s
since,since,s
the,the,s
mortal,mortal,s,topic_45,0,freq2,0,ig5,0,sal2,0
and,and,s
intestine,intestine,s,topic_49,0,freq5,0,ig5,0,sal5,0
jars,jars,n,topic_14,0,freq4,0,ig1,0,sal3,0
',',
Twixt,twixt,s,topic_45,0,freq2,0,ig4,0,sal1,0
thy,thy,s
seditious,seditious,s,topic_49,0,freq5,0,ig5,0,sal5,0
countrymen,countrymen,s
and,and,s
us,us,
",",",",n
It,it,s
hath,hath,s,topic_4,0,freq1,0,ig5,0,sal4,0
in,in,s
solemn,solemn,s,topic_39,0,freq2,0,ig4,0,sal2,0
synods,synods,s,topic_6,0,freq5,0,ig3,0,sal5,0
been,been,s
decreed,decreed,n,topic_47,0,freq5,0,ig5,0,sal5,0
Both,both,s
by,by,s
the,the,s
Syracusians,syracusians,s,topic_11,0,freq5,0,ig3,0,sal5,0
and,and,s
ourselves,ourselves,
",",",",n
To,to,s
admit,admit,s,topic_22,0,freq4,0,ig5,0,sal4,0
no,no,s
traffic,traffic,s,topic_2,0,freq4,0,ig5,0,sal4,0
to,to,s
our,our,s
adverse,adverse,s,topic_8,0,freq4,0,ig1,0,sal3,0
towns,towns,s,topic_31,0,freq3,0,ig1,0,sal2,0
Nay,nay,,topic_4,0,freq1,0,ig5,0,sal2,0
",",",",s
more,more,
",",",",n
If,if,s
any,any,s
born,born,s,topic_30,0,freq3,0,ig5,0,sal2,0
at,at,s
Ephesus,ephesus,s
be,be,s
seen,seen,n
At,at,s
any,any,s
Syracusian,syracusian,s,topic_47,0,freq4,0,ig1,0,sal3,0
marts,marts,s,topic_14,0,freq5,0,ig2,0,sal5,0
and,and,s
fairs,fairs,,topic_2,0,freq5,0,ig5,0,sal5,0
;,;,n
Again,again,
:,:,s
if,if,s
any,any,s
Syracusian,syracusian,s,topic_47,0,freq4,0,ig1,0,sal3,0
born,born,n,topic_30,0,freq3,0,ig5,0,sal2,0
Come,come,s
to,to,s
the,the,s
bay,bay,s,topic_47,0,freq3,0,ig5,0,sal2,0
of,of,s
Ephesus,ephesus,
",",",",s
he,he,s
dies,dies,,topic_34,0,freq3,0,ig5,0,sal4,0
",",",",n
His,his,s
goods,goods,s,topic_26,0,freq4,0,ig5,0,sal4,0
confiscate,confiscate,s,topic_49,0,freq4,0,ig1,0,sal4,0
to,to,s
